experiment_dir,num,hosts,switches,seed,k,down_interval,down_duration,down_count,down_stagger,down_exclude,cache_count,get_interval,filename,host_id,content_id,file_seed,down_hosts,get_idx,phase,cycle,timestamp,uri,rx_frames_all,rx_frames_content,rx_bytes_all,rx_bytes_content,duration_sec,throughput_bps,goodput_bps,jitter_ave_us,jitter_max_us,jitter_var_us,success
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle2_idx1_h6.log,6,,42,none,1,eval,2,,ccnx:/video/stream/content2,424,424,449926,433390,0.14,25858001,24907650,328,6166,497474,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle2_idx2_h6.log,6,,42,none,2,eval,2,,ccnx:/video/stream/content3,424,424,449926,433390,0.185,19599174,18878851,433,9003,994523,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle2_idx3_h0.log,0,,42,none,3,eval,2,,ccnx:/test/data/content1,847,847,463882,433390,0.235,15865451,14822579,276,5511,107307,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle2_idx4_h8.log,8,,42,none,4,eval,2,,ccnx:/test/data/content1,847,847,463882,433390,0.159,23470019,21927282,186,2558,8225,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle2_idx5_h8.log,8,,42,none,5,eval,2,,ccnx:/test/data/content2,847,847,463882,433390,0.121,30982526,28945975,141,2779,9313,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle2_idx6_h18.log,18,,42,none,6,eval,2,,ccnx:/test/data/content2,847,847,463882,433390,0.548,6777082,6331610,646,40897,2214790,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle3_idx0_h1.log,1,,42,none,0,eval,3,,ccnx:/video/stream/content1,424,424,449926,433390,0.221,16335995,15735603,519,10640,921806,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle3_idx1_h6.log,6,,42,none,1,eval,3,,ccnx:/video/stream/content2,424,424,449926,433390,0.207,17425399,16784969,487,15759,1451060,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle3_idx2_h6.log,6,,42,none,2,eval,3,,ccnx:/video/stream/content3,424,424,449926,433390,0.13,27862429,26838410,304,9947,309338,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle3_idx3_h0.log,0,,42,none,3,eval,3,,ccnx:/test/data/content1,847,847,463882,433390,0.412,9025380,8432122,485,5861,354908,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle3_idx4_h8.log,8,,42,none,4,eval,3,,ccnx:/test/data/content1,847,847,463882,433390,0.094,39842992,37224023,109,2950,11616,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle3_idx5_h8.log,8,,42,none,5,eval,3,,ccnx:/test/data/content2,847,847,463882,433390,0.108,34551342,32280205,126,2152,5307,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle3_idx6_h18.log,18,,42,none,6,eval,3,,ccnx:/test/data/content2,847,847,463882,433390,0.724,5132027,4794687,853,41208,2257527,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle4_idx0_h1.log,1,,42,none,0,eval,4,,ccnx:/video/stream/content1,424,424,449926,433390,0.183,19714465,18989905,430,10322,498951,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle4_idx1_h6.log,6,,42,none,1,eval,4,,ccnx:/video/stream/content2,424,424,449926,433390,0.18,20070637,19332987,422,9667,546383,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle4_idx2_h6.log,6,,42,none,2,eval,4,,ccnx:/video/stream/content3,424,424,449926,433390,0.115,31565170,30405065,268,3332,318452,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle4_idx3_h0.log,0,,42,none,3,eval,4,,ccnx:/test/data/content1,847,847,463882,433390,0.444,8366185,7816257,523,5155,250251,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle4_idx4_h8.log,8,,42,none,4,eval,4,,ccnx:/test/data/content1,847,847,463882,433390,0.11,33998662,31763854,128,3133,11749,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle4_idx5_h8.log,8,,42,none,5,eval,4,,ccnx:/test/data/content2,847,847,463882,433390,0.111,33569938,31363311,130,4766,25973,True
ex14_seed42,14,20,100,42,2,0,0,0,0,,0,10,cefgetfile_seed42_downhostsnone_phaseeval_cycle4_idx6_h18.log,18,,42,none,6,eval,4,,ccnx:/test/data/content2,847,847,463882,433390,0.676,5496411,5135119,797,41415,2286134,True
